-1.8686056E-5,0.057967246,0.006550312,0
-1.8686056E-5,0.057967246,0.006550312,18
9.934604E-5,0.057863146,0.0067379475,34
9.934604E-5,0.057863146,0.0067379475,51
1.5330315E-4,0.0579032,0.006767273,67
1.5330315E-4,0.0579032,0.006767273,85
2.539605E-4,0.05779296,0.0066804886,103
2.539605E-4,0.05779296,0.0066804886,120
1.8316507E-4,0.057799876,0.0067048073,136
1.8316507E-4,0.057799876,0.0067048073,154
0.0010643601,0.0573211,0.007071018,170
0.0010452867,0.05739796,0.00699234,188
0.0010452867,0.05739796,0.00699234,205
0.0010452867,0.05739796,0.00699234,220
9.993315E-4,0.05730468,0.007104397,237
9.993315E-4,0.05730468,0.007104397,254
0.0010429025,0.057347506,0.0070722103,272
0.0011209697,0.057583362,0.0067412853,289
0.0011209697,0.057583362,0.0067412853,306
0.0011982173,0.0576849,0.0067710876,322
0.0011982173,0.0576849,0.0067710876,339
0.0010986328,0.057701886,0.006924391,356
0.0010986328,0.057701886,0.006924391,373
0.0012949109,0.057787687,0.00662446,389
0.0012949109,0.057787687,0.00662446,407
0.0014261901,0.057690144,0.006356001,424
0.0014261901,0.057690144,0.006356001,441
0.0018158555,0.058022857,0.005731106,459
0.0018158555,0.058022857,0.005731106,475
0.0015516579,0.057700306,0.0036184788,491
0.0015516579,0.057700306,0.0036184788,509
0.0010184348,0.057062775,-3.5119057E-4,527
0.0010184348,0.057062775,-3.5119057E-4,543
0.0013389885,0.05754301,-0.0067050457,559
0.0013389885,0.05754301,-0.0067050457,576
0.001551643,0.05597353,-0.009672642,593
0.001551643,0.05597353,-0.009672642,611
6.5895915E-4,0.054258823,-0.016599894,628
6.5895915E-4,0.054258823,-0.016599894,644
0.0015889853,0.051828533,-0.022982359,662
0.0015889853,0.051828533,-0.022982359,678
0.0013732463,0.05071929,-0.0315423,697
0.0013732463,0.05071929,-0.0315423,712
0.0015178919,0.04880035,-0.041240692,728
0.0015178919,0.04880035,-0.041240692,744
6.3592196E-4,0.04741144,-0.049350023,763
6.3592196E-4,0.04741144,-0.049350023,779
0.0020715445,0.043309122,-0.059487343,797
0.0020715445,0.043309122,-0.059487343,813
0.004564166,0.03767097,-0.068484545,830
0.004564166,0.03767097,-0.068484545,847
0.004395649,0.03570354,-0.08016276,865
0.004395649,0.03570354,-0.08016276,881
0.0032490492,0.02965206,-0.091293335,898
0.0032490492,0.02965206,-0.091293335,915
0.005632609,0.02203548,-0.10526633,932
0.005632609,0.02203548,-0.10526633,949
0.002937004,0.019910514,-0.11954141,967
0.002937004,0.019910514,-0.11954141,983
0.0027345866,0.014397204,-0.13025999,1000
0.0027345866,0.014397204,-0.13025999,1016
0.002912283,0.010993898,-0.14711022,1035
0.002912283,0.010993898,-0.14711022,1050
0.0077631474,3.5005808E-4,-0.15831304,1067
0.0077631474,3.5005808E-4,-0.15831304,1084
0.0077088177,-0.0032967925,-0.17052412,1100
0.0071092844,-0.010539949,-0.18177652,1118
0.0071092844,-0.010539949,-0.18177652,1134
0.0071092844,-0.010539949,-0.18177652,1150
0.008684844,-0.018581629,-0.19543076,1166
0.008559808,-0.024196386,-0.20657682,1185
0.008559808,-0.024196386,-0.20657682,1201
0.008559808,-0.024196386,-0.20657682,1218
0.008299217,-0.03302461,-0.21775746,1235
0.008299217,-0.03302461,-0.21775746,1253
0.00744161,-0.044980824,-0.22625494,1269
0.0039939135,-0.0507825,-0.23522973,1286
0.0039939135,-0.0507825,-0.23522973,1303
0.0039939135,-0.0507825,-0.23522973,1320
0.004994422,-0.059359908,-0.24694514,1338
0.004994422,-0.059359908,-0.24694514,1355
0.0073125362,-0.06486666,-0.25491953,1372
0.011442378,-0.07382178,-0.26413155,1388
