0.15283817,-0.050211072,-0.035372496,0
0.15283817,-0.050211072,-0.035372496,18
0.15294039,-0.049930453,-0.035328627,34
0.15294039,-0.049930453,-0.035328627,51
0.1527502,-0.051092863,-0.035531282,67
0.1527502,-0.051092863,-0.035531282,85
0.15273884,-0.050059795,-0.034782648,103
0.15273884,-0.050059795,-0.034782648,120
0.15280828,-0.050088108,-0.034781694,136
0.15280828,-0.050088108,-0.034781694,154
0.15303561,-0.04834503,-0.03356695,170
0.15317339,-0.048371196,-0.03363061,188
0.15317339,-0.048371196,-0.03363061,205
0.15317339,-0.048371196,-0.03363061,220
0.15268171,-0.04644209,-0.033471823,237
0.15268171,-0.04644209,-0.033471823,254
0.15255526,-0.04964173,-0.03430581,272
0.1527437,-0.050587296,-0.034368277,289
0.1527437,-0.050587296,-0.034368277,306
0.15327162,-0.054395914,-0.034484386,322
0.15327162,-0.054395914,-0.034484386,339
0.15254623,-0.051107287,-0.03454137,356
0.15254623,-0.051107287,-0.03454137,373
0.1528604,-0.052126467,-0.034864664,389
0.1528604,-0.052126467,-0.034864664,407
0.15270525,-0.04948598,-0.035297632,424
0.15270525,-0.04948598,-0.035297632,441
0.15282777,-0.04965782,-0.035583973,459
0.15282777,-0.04965782,-0.035583973,475
0.15324077,-0.04853058,-0.03608656,491
0.15324077,-0.04853058,-0.03608656,509
0.15347731,-0.048043847,-0.036514282,527
0.15347731,-0.048043847,-0.036514282,543
0.15335238,-0.054308355,-0.044545412,559
0.15335238,-0.054308355,-0.044545412,576
0.1532988,-0.048870742,-0.048918247,593
0.1532988,-0.048870742,-0.048918247,611
0.15350372,-0.04787332,-0.05365777,628
0.15350372,-0.04787332,-0.05365777,644
0.15383175,-0.046287537,-0.05921173,662
0.15383175,-0.046287537,-0.05921173,678
0.15410364,-0.045050204,-0.063691616,697
0.15410364,-0.045050204,-0.063691616,712
0.15446311,-0.043512583,-0.071819305,728
0.15446311,-0.043512583,-0.071819305,744
0.15383306,-0.044709682,-0.081260204,763
0.15383306,-0.044709682,-0.081260204,779
0.15393895,-0.044735312,-0.08708882,797
0.15393895,-0.044735312,-0.08708882,813
0.1556828,-0.043486714,-0.10066581,830
0.1556828,-0.043486714,-0.10066581,847
0.15606403,-0.04476118,-0.11051774,865
0.15606403,-0.04476118,-0.11051774,881
0.15728968,-0.04974079,-0.124791145,898
0.15728968,-0.04974079,-0.124791145,915
0.15707794,-0.05318266,-0.13454199,932
0.15707794,-0.05318266,-0.13454199,949
0.15645364,-0.054563046,-0.14752626,967
0.15645364,-0.054563046,-0.14752626,983
0.15640897,-0.05910492,-0.16385055,1000
0.15640897,-0.05910492,-0.16385055,1016
0.15715665,-0.064055026,-0.17578506,1035
0.15715665,-0.064055026,-0.17578506,1050
0.15785253,-0.068644166,-0.18580174,1067
0.15785253,-0.068644166,-0.18580174,1084
0.15863681,-0.069791615,-0.19839668,1100
0.15893808,-0.0745185,-0.21274662,1118
0.15893808,-0.0745185,-0.21274662,1134
0.15893808,-0.0745185,-0.21274662,1150
0.15984523,-0.08013958,-0.22493291,1166
0.15978119,-0.0858863,-0.23675871,1185
0.15978119,-0.0858863,-0.23675871,1201
0.15978119,-0.0858863,-0.23675871,1218
0.15923262,-0.090955615,-0.2500856,1235
0.15923262,-0.090955615,-0.2500856,1253
0.16190216,-0.09602857,-0.26054263,1269
0.16245434,-0.099464595,-0.26829767,1286
0.16245434,-0.099464595,-0.26829767,1303
0.16245434,-0.099464595,-0.26829767,1320
0.16244194,-0.09944743,-0.26830482,1338
0.16244194,-0.09944743,-0.26830482,1355
0.16239813,-0.09968555,-0.2687199,1372
0.16371119,-0.10988188,-0.29920816,1388
0.16371119,-0.10988188,-0.29920816,1406
0.16371119,-0.10988188,-0.29920816,1422
0.16368052,-0.110028386,-0.2987597,1440
0.16323474,-0.1269303,-0.32072878,1457
0.16323474,-0.1269303,-0.32072878,1473
0.16343495,-0.12863803,-0.32303,1489
0.16343495,-0.12863803,-0.32303,1506
0.16417968,-0.13244921,-0.32976198,1523
